"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2001"	"2001"	20	5273477	0.379
	"Arizona"	"04"	"2002"	"2002"	24	5396255	0.445
	"Arizona"	"04"	"2003"	"2003"	24	5510364	0.436
	"Arizona"	"04"	"2004"	"2004"	29	5652404	0.513
	"Arizona"	"04"	"2005"	"2005"	35	5839077	0.599
	"Arizona"	"04"	"2006"	"2006"	56	6029141	0.929
	"Arizona"	"04"	"2007"	"2007"	39	6167681	0.632
	"Arizona"	"04"	"2008"	"2008"	49	6280362	0.780
	"Arizona"	"04"	"2009"	"2009"	56	6343154	0.883
	"Arizona"	"04"	"2010"	"2010"	72	6392017	1.126
	"Arizona"	"04"	"2011"	"2011"	43	6482505	0.663
	"Arizona"	"04"	"2012"	"2012"	38	6553255	0.580
	"Arizona"	"04"	"2013"	"2013"	52	6626624	0.785
	"Arizona"	"04"	"2014"	"2014"	59	6731484	0.876
	"Arizona"	"04"	"2015"	"2015"	75	6828065	1.098
	"Arizona"	"04"	"2016"	"2016"	127	6931071	1.832
	"Arizona"	"04"	"2017"	"2017"	271	7016270	3.862
	"Arizona"	"04"	"2018"	"2018"	533	7171646	7.432
	"Arizona"	"04"	"2019"	"2019"	806	7278717	11.073
	"Arizona"	"04"	"2020 "	"2020"	1516	7421401	20.427
	"Arkansas"	"05"	"2002"	"2002"	26	2705927	0.961
	"Arkansas"	"05"	"2003"	"2003"	27	2724816	0.991
	"Arkansas"	"05"	"2004"	"2004"	30	2749686	1.091
	"Arkansas"	"05"	"2005"	"2005"	27	2781097	0.971
	"Arkansas"	"05"	"2006"	"2006"	33	2821761	1.169
	"Arkansas"	"05"	"2007"	"2007"	27	2848650	0.948
	"Arkansas"	"05"	"2008"	"2008"	45	2874554	1.565
	"Arkansas"	"05"	"2009"	"2009"	65	2896843	2.244
	"Arkansas"	"05"	"2010"	"2010"	59	2915918	2.023
	"Arkansas"	"05"	"2011"	"2011"	30	2937979	1.021
	"Arkansas"	"05"	"2012"	"2012"	22	2949131	0.746
	"Arkansas"	"05"	"2013"	"2013"	33	2959373	1.115
	"Arkansas"	"05"	"2014"	"2014"	33	2966369	1.112
	"Arkansas"	"05"	"2015"	"2015"	46	2978204	1.545
	"Arkansas"	"05"	"2016"	"2016"	40	2988248	1.339
	"Arkansas"	"05"	"2017"	"2017"	72	3004279	2.397
	"Arkansas"	"05"	"2018"	"2018"	96	3013825	3.185
	"Arkansas"	"05"	"2019"	"2019"	117	3017804	3.877
	"Arkansas"	"05"	"2020 "	"2020"	198	3030522	6.534
	"California"	"06"	"1999"	"1999"	93	33499204	0.278
	"California"	"06"	"2000"	"2000"	73	33871648	0.216
	"California"	"06"	"2001"	"2001"	31	34479458	0.090
	"California"	"06"	"2002"	"2002"	128	34871843	0.367
	"California"	"06"	"2003"	"2003"	127	35253159	0.360
	"California"	"06"	"2004"	"2004"	147	35574576	0.413
	"California"	"06"	"2005"	"2005"	131	35827943	0.366
	"California"	"06"	"2006"	"2006"	170	36021202	0.472
	"California"	"06"	"2007"	"2007"	150	36250311	0.414
	"California"	"06"	"2008"	"2008"	165	36604337	0.451
	"California"	"06"	"2009"	"2009"	213	36961229	0.576
	"California"	"06"	"2010"	"2010"	214	37253956	0.574
	"California"	"06"	"2011"	"2011"	177	37691912	0.470
	"California"	"06"	"2012"	"2012"	157	38041430	0.413
	"California"	"06"	"2013"	"2013"	186	38332521	0.485
	"California"	"06"	"2014"	"2014"	204	38802500	0.526
	"California"	"06"	"2015"	"2015"	238	39144818	0.608
	"California"	"06"	"2016"	"2016"	371	39250017	0.945
	"California"	"06"	"2017"	"2017"	554	39536653	1.401
	"California"	"06"	"2018"	"2018"	890	39557045	2.250
	"California"	"06"	"2019"	"2019"	1704	39512223	4.313
	"California"	"06"	"2020 "	"2020"	4063	39368078	10.321
	"Colorado"	"08"	"1999"	"1999"	24	4226018	0.568
	"Colorado"	"08"	"2000"	"2000"	25	4301261	0.581
	"Colorado"	"08"	"2001"	"2001"	20	4425687	0.452
	"Colorado"	"08"	"2002"	"2002"	32	4490406	0.713
	"Colorado"	"08"	"2003"	"2003"	23	4528732	0.508
	"Colorado"	"08"	"2004"	"2004"	23	4575013	0.503
	"Colorado"	"08"	"2005"	"2005"	36	4631888	0.777
	"Colorado"	"08"	"2006"	"2006"	28	4720423	0.593
	"Colorado"	"08"	"2007"	"2007"	45	4803868	0.937
	"Colorado"	"08"	"2008"	"2008"	40	4889730	0.818
	"Colorado"	"08"	"2009"	"2009"	70	4972195	1.408
	"Colorado"	"08"	"2010"	"2010"	59	5029196	1.173
	"Colorado"	"08"	"2011"	"2011"	80	5116796	1.563
	"Colorado"	"08"	"2012"	"2012"	53	5187582	1.022
	"Colorado"	"08"	"2013"	"2013"	70	5268367	1.329
	"Colorado"	"08"	"2014"	"2014"	85	5355866	1.587
	"Colorado"	"08"	"2015"	"2015"	65	5456574	1.191
	"Colorado"	"08"	"2016"	"2016"	75	5540545	1.354
	"Colorado"	"08"	"2017"	"2017"	117	5607154	2.087
	"Colorado"	"08"	"2018"	"2018"	140	5695564	2.458
	"Colorado"	"08"	"2019"	"2019"	261	5758736	4.532
	"Colorado"	"08"	"2020 "	"2020"	603	5807719	10.383
	"Connecticut"	"09"	"2004"	"2004"	10	3496094	Unreliable
	"Connecticut"	"09"	"2005"	"2005"	11	3506956	Unreliable
	"Connecticut"	"09"	"2006"	"2006"	13	3517460	Unreliable
	"Connecticut"	"09"	"2007"	"2007"	22	3527270	0.624
	"Connecticut"	"09"	"2008"	"2008"	16	3545579	Unreliable
	"Connecticut"	"09"	"2009"	"2009"	21	3561807	0.590
	"Connecticut"	"09"	"2010"	"2010"	22	3574097	0.616
	"Connecticut"	"09"	"2011"	"2011"	16	3580709	Unreliable
	"Connecticut"	"09"	"2012"	"2012"	15	3590347	Unreliable
	"Connecticut"	"09"	"2013"	"2013"	53	3596080	1.474
	"Connecticut"	"09"	"2014"	"2014"	94	3596677	2.614
	"Connecticut"	"09"	"2015"	"2015"	211	3590886	5.876
	"Connecticut"	"09"	"2016"	"2016"	503	3576452	14.064
	"Connecticut"	"09"	"2017"	"2017"	690	3588184	19.230
	"Connecticut"	"09"	"2018"	"2018"	773	3572665	21.637
	"Connecticut"	"09"	"2019"	"2019"	960	3565287	26.926
	"Connecticut"	"09"	"2020 "	"2020"	1150	3557006	32.331
	"Delaware"	"10"	"2006"	"2006"	14	859268	Unreliable
	"Delaware"	"10"	"2009"	"2009"	21	891730	2.355
	"Delaware"	"10"	"2010"	"2010"	17	897934	Unreliable
	"Delaware"	"10"	"2011"	"2011"	14	907135	Unreliable
	"Delaware"	"10"	"2012"	"2012"	18	917092	Unreliable
	"Delaware"	"10"	"2013"	"2013"	23	925749	2.484
	"Delaware"	"10"	"2014"	"2014"	29	935614	3.100
	"Delaware"	"10"	"2015"	"2015"	40	945934	4.229
	"Delaware"	"10"	"2016"	"2016"	80	952065	8.403
	"Delaware"	"10"	"2017"	"2017"	181	961939	18.816
	"Delaware"	"10"	"2018"	"2018"	297	967171	30.708
	"Delaware"	"10"	"2019"	"2019"	343	973764	35.224
	"Delaware"	"10"	"2020 "	"2020"	364	986809	36.887
	"District of Columbia"	"11"	"2014"	"2014"	13	658893	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	27	672228	4.016
	"District of Columbia"	"11"	"2016"	"2016"	130	681170	19.085
	"District of Columbia"	"11"	"2017"	"2017"	184	693972	26.514
	"District of Columbia"	"11"	"2018"	"2018"	162	702455	23.062
	"District of Columbia"	"11"	"2019"	"2019"	220	705749	31.173
	"District of Columbia"	"11"	"2020 "	"2020"	318	712816	44.612
	"Florida"	"12"	"1999"	"1999"	59	15759421	0.374
	"Florida"	"12"	"2000"	"2000"	85	15982378	0.532
	"Florida"	"12"	"2001"	"2001"	124	16356966	0.758
	"Florida"	"12"	"2002"	"2002"	143	16689370	0.857
	"Florida"	"12"	"2003"	"2003"	180	17004085	1.059
	"Florida"	"12"	"2004"	"2004"	165	17415318	0.947
	"Florida"	"12"	"2005"	"2005"	150	17842038	0.841
	"Florida"	"12"	"2006"	"2006"	145	18166990	0.798
	"Florida"	"12"	"2007"	"2007"	139	18367842	0.757
	"Florida"	"12"	"2008"	"2008"	134	18527305	0.723
	"Florida"	"12"	"2009"	"2009"	176	18652644	0.944
	"Florida"	"12"	"2010"	"2010"	155	18801310	0.824
	"Florida"	"12"	"2011"	"2011"	145	19057542	0.761
	"Florida"	"12"	"2012"	"2012"	176	19317568	0.911
	"Florida"	"12"	"2013"	"2013"	203	19552860	1.038
	"Florida"	"12"	"2014"	"2014"	353	19893297	1.774
	"Florida"	"12"	"2015"	"2015"	621	20271272	3.063
	"Florida"	"12"	"2016"	"2016"	1585	20612439	7.690
	"Florida"	"12"	"2017"	"2017"	2146	20984400	10.227
	"Florida"	"12"	"2018"	"2018"	2121	21299325	9.958
	"Florida"	"12"	"2019"	"2019"	2858	21477737	13.307
	"Florida"	"12"	"2020 "	"2020"	4788	21733312	22.031
	"Georgia"	"13"	"1999"	"1999"	11	8045965	Unreliable
	"Georgia"	"13"	"2000"	"2000"	14	8186453	Unreliable
	"Georgia"	"13"	"2001"	"2001"	34	8377038	0.406
	"Georgia"	"13"	"2002"	"2002"	36	8508256	0.423
	"Georgia"	"13"	"2003"	"2003"	36	8622793	0.417
	"Georgia"	"13"	"2004"	"2004"	35	8769252	0.399
	"Georgia"	"13"	"2005"	"2005"	47	8925922	0.527
	"Georgia"	"13"	"2006"	"2006"	57	9155813	0.623
	"Georgia"	"13"	"2007"	"2007"	68	9349988	0.727
	"Georgia"	"13"	"2008"	"2008"	60	9504843	0.631
	"Georgia"	"13"	"2009"	"2009"	84	9620846	0.873
	"Georgia"	"13"	"2010"	"2010"	105	9687653	1.084
	"Georgia"	"13"	"2011"	"2011"	88	9815210	0.897
	"Georgia"	"13"	"2012"	"2012"	65	9919945	0.655
	"Georgia"	"13"	"2013"	"2013"	82	9992167	0.821
	"Georgia"	"13"	"2014"	"2014"	176	10097343	1.743
	"Georgia"	"13"	"2015"	"2015"	289	10214860	2.829
	"Georgia"	"13"	"2016"	"2016"	285	10310371	2.764
	"Georgia"	"13"	"2017"	"2017"	429	10429379	4.113
	"Georgia"	"13"	"2018"	"2018"	360	10519475	3.422
	"Georgia"	"13"	"2019"	"2019"	426	10617423	4.012
	"Georgia"	"13"	"2020 "	"2020"	914	10710017	8.534
	"Hawaii"	"15"	"2015"	"2015"	13	1431603	Unreliable
	"Hawaii"	"15"	"2016"	"2016"	11	1428557	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	14	1420491	Unreliable
	"Hawaii"	"15"	"2019"	"2019"	20	1415872	1.413
	"Hawaii"	"15"	"2020 "	"2020"	37	1407006	2.630
	"Idaho"	"16"	"2007"	"2007"	10	1505105	Unreliable
	"Idaho"	"16"	"2009"	"2009"	11	1554439	Unreliable
	"Idaho"	"16"	"2010"	"2010"	14	1567582	Unreliable
	"Idaho"	"16"	"2012"	"2012"	11	1595728	Unreliable
	"Idaho"	"16"	"2013"	"2013"	15	1612136	Unreliable
	"Idaho"	"16"	"2014"	"2014"	13	1634464	Unreliable
	"Idaho"	"16"	"2015"	"2015"	16	1654930	Unreliable
	"Idaho"	"16"	"2016"	"2016"	21	1683140	1.248
	"Idaho"	"16"	"2017"	"2017"	24	1716943	1.398
	"Idaho"	"16"	"2018"	"2018"	28	1754208	1.596
	"Idaho"	"16"	"2019"	"2019"	33	1787065	1.847
	"Idaho"	"16"	"2020 "	"2020"	59	1826913	3.229
	"Illinois"	"17"	"1999"	"1999"	27	12359020	0.218
	"Illinois"	"17"	"2000"	"2000"	26	12419293	0.209
	"Illinois"	"17"	"2001"	"2001"	35	12488445	0.280
	"Illinois"	"17"	"2002"	"2002"	45	12525556	0.359
	"Illinois"	"17"	"2003"	"2003"	36	12556006	0.287
	"Illinois"	"17"	"2004"	"2004"	41	12589773	0.326
	"Illinois"	"17"	"2005"	"2005"	62	12609903	0.492
	"Illinois"	"17"	"2006"	"2006"	390	12643955	3.084
	"Illinois"	"17"	"2007"	"2007"	104	12695866	0.819
	"Illinois"	"17"	"2008"	"2008"	86	12747038	0.675
	"Illinois"	"17"	"2009"	"2009"	116	12796778	0.906
	"Illinois"	"17"	"2010"	"2010"	120	12830632	0.935
	"Illinois"	"17"	"2011"	"2011"	88	12869257	0.684
	"Illinois"	"17"	"2012"	"2012"	87	12875255	0.676
	"Illinois"	"17"	"2013"	"2013"	93	12882135	0.722
	"Illinois"	"17"	"2014"	"2014"	132	12880580	1.025
	"Illinois"	"17"	"2015"	"2015"	296	12859995	2.302
	"Illinois"	"17"	"2016"	"2016"	932	12801539	7.280
	"Illinois"	"17"	"2017"	"2017"	1272	12802023	9.936
	"Illinois"	"17"	"2018"	"2018"	1592	12741080	12.495
	"Illinois"	"17"	"2019"	"2019"	1741	12671821	13.739
	"Illinois"	"17"	"2020 "	"2020"	2513	12587530	19.964
	"Indiana"	"18"	"2000"	"2000"	13	6080485	Unreliable
	"Indiana"	"18"	"2001"	"2001"	13	6127760	Unreliable
	"Indiana"	"18"	"2002"	"2002"	14	6155967	Unreliable
	"Indiana"	"18"	"2003"	"2003"	26	6196638	0.420
	"Indiana"	"18"	"2004"	"2004"	26	6233007	0.417
	"Indiana"	"18"	"2005"	"2005"	27	6278616	0.430
	"Indiana"	"18"	"2006"	"2006"	52	6332669	0.821
	"Indiana"	"18"	"2007"	"2007"	52	6379599	0.815
	"Indiana"	"18"	"2008"	"2008"	55	6424806	0.856
	"Indiana"	"18"	"2009"	"2009"	68	6459325	1.053
	"Indiana"	"18"	"2010"	"2010"	50	6483802	0.771
	"Indiana"	"18"	"2011"	"2011"	42	6516922	0.644
	"Indiana"	"18"	"2012"	"2012"	45	6537334	0.688
	"Indiana"	"18"	"2013"	"2013"	37	6570902	0.563
	"Indiana"	"18"	"2014"	"2014"	91	6596855	1.379
	"Indiana"	"18"	"2015"	"2015"	125	6619680	1.888
	"Indiana"	"18"	"2016"	"2016"	317	6633053	4.779
	"Indiana"	"18"	"2017"	"2017"	667	6666818	10.005
	"Indiana"	"18"	"2018"	"2018"	728	6691878	10.879
	"Indiana"	"18"	"2019"	"2019"	926	6732219	13.755
	"Indiana"	"18"	"2020 "	"2020"	1708	6754953	25.285
	"Iowa"	"19"	"2002"	"2002"	11	2934234	Unreliable
	"Iowa"	"19"	"2003"	"2003"	13	2941999	Unreliable
	"Iowa"	"19"	"2004"	"2004"	14	2953635	Unreliable
	"Iowa"	"19"	"2006"	"2006"	17	2982644	Unreliable
	"Iowa"	"19"	"2007"	"2007"	20	2999212	0.667
	"Iowa"	"19"	"2008"	"2008"	26	3016734	0.862
	"Iowa"	"19"	"2009"	"2009"	36	3032870	1.187
	"Iowa"	"19"	"2010"	"2010"	46	3046355	1.510
	"Iowa"	"19"	"2011"	"2011"	32	3062309	1.045
	"Iowa"	"19"	"2012"	"2012"	38	3074186	1.236
	"Iowa"	"19"	"2013"	"2013"	36	3090416	1.165
	"Iowa"	"19"	"2014"	"2014"	32	3107126	1.030
	"Iowa"	"19"	"2015"	"2015"	49	3123899	1.569
	"Iowa"	"19"	"2016"	"2016"	62	3134693	1.978
	"Iowa"	"19"	"2017"	"2017"	95	3145711	3.020
	"Iowa"	"19"	"2018"	"2018"	83	3156145	2.630
	"Iowa"	"19"	"2019"	"2019"	104	3155070	3.296
	"Iowa"	"19"	"2020 "	"2020"	178	3163561	5.627
	"Kansas"	"20"	"2001"	"2001"	11	2702162	Unreliable
	"Kansas"	"20"	"2002"	"2002"	18	2713535	Unreliable
	"Kansas"	"20"	"2004"	"2004"	23	2734373	0.841
	"Kansas"	"20"	"2005"	"2005"	18	2745299	Unreliable
	"Kansas"	"20"	"2006"	"2006"	21	2762931	0.760
	"Kansas"	"20"	"2007"	"2007"	19	2783785	Unreliable
	"Kansas"	"20"	"2008"	"2008"	19	2808076	Unreliable
	"Kansas"	"20"	"2009"	"2009"	37	2832704	1.306
	"Kansas"	"20"	"2010"	"2010"	19	2853118	Unreliable
	"Kansas"	"20"	"2011"	"2011"	25	2871238	0.871
	"Kansas"	"20"	"2012"	"2012"	45	2885905	1.559
	"Kansas"	"20"	"2013"	"2013"	40	2893957	1.382
	"Kansas"	"20"	"2014"	"2014"	44	2904021	1.515
	"Kansas"	"20"	"2015"	"2015"	39	2911641	1.339
	"Kansas"	"20"	"2016"	"2016"	31	2907289	1.066
	"Kansas"	"20"	"2017"	"2017"	34	2913123	1.167
	"Kansas"	"20"	"2018"	"2018"	52	2911505	1.786
	"Kansas"	"20"	"2019"	"2019"	75	2913314	2.574
	"Kansas"	"20"	"2020 "	"2020"	169	2913805	5.800
	"Kentucky"	"21"	"1999"	"1999"	11	4018053	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	20	4068132	0.492
	"Kentucky"	"21"	"2002"	"2002"	33	4089875	0.807
	"Kentucky"	"21"	"2003"	"2003"	27	4117170	0.656
	"Kentucky"	"21"	"2004"	"2004"	33	4146101	0.796
	"Kentucky"	"21"	"2005"	"2005"	31	4182742	0.741
	"Kentucky"	"21"	"2006"	"2006"	52	4219239	1.232
	"Kentucky"	"21"	"2007"	"2007"	39	4256672	0.916
	"Kentucky"	"21"	"2008"	"2008"	45	4289878	1.049
	"Kentucky"	"21"	"2009"	"2009"	67	4317074	1.552
	"Kentucky"	"21"	"2010"	"2010"	53	4339367	1.221
	"Kentucky"	"21"	"2011"	"2011"	81	4369356	1.854
	"Kentucky"	"21"	"2012"	"2012"	73	4380415	1.667
	"Kentucky"	"21"	"2013"	"2013"	79	4395295	1.797
	"Kentucky"	"21"	"2014"	"2014"	187	4413457	4.237
	"Kentucky"	"21"	"2015"	"2015"	332	4425092	7.503
	"Kentucky"	"21"	"2016"	"2016"	471	4436974	10.615
	"Kentucky"	"21"	"2017"	"2017"	799	4454189	17.938
	"Kentucky"	"21"	"2018"	"2018"	753	4468402	16.852
	"Kentucky"	"21"	"2019"	"2019"	837	4467673	18.735
	"Kentucky"	"21"	"2020 "	"2020"	1533	4477251	34.240
	"Louisiana"	"22"	"2001"	"2001"	11	4477875	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	13	4552238	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	10	4576628	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	14	4302665	Unreliable
	"Louisiana"	"22"	"2007"	"2007"	22	4375581	0.503
	"Louisiana"	"22"	"2008"	"2008"	11	4435586	Unreliable
	"Louisiana"	"22"	"2009"	"2009"	19	4491648	Unreliable
	"Louisiana"	"22"	"2010"	"2010"	22	4533372	0.485
	"Louisiana"	"22"	"2011"	"2011"	20	4574836	0.437
	"Louisiana"	"22"	"2012"	"2012"	20	4601893	0.435
	"Louisiana"	"22"	"2013"	"2013"	26	4625470	0.562
	"Louisiana"	"22"	"2014"	"2014"	31	4649676	0.667
	"Louisiana"	"22"	"2015"	"2015"	40	4670724	0.856
	"Louisiana"	"22"	"2016"	"2016"	91	4681666	1.944
	"Louisiana"	"22"	"2017"	"2017"	162	4684333	3.458
	"Louisiana"	"22"	"2018"	"2018"	220	4659978	4.721
	"Louisiana"	"22"	"2019"	"2019"	331	4648794	7.120
	"Louisiana"	"22"	"2020 "	"2020"	719	4645318	15.478
	"Maine"	"23"	"2001"	"2001"	10	1285692	Unreliable
	"Maine"	"23"	"2002"	"2002"	14	1295960	Unreliable
	"Maine"	"23"	"2003"	"2003"	12	1306513	Unreliable
	"Maine"	"23"	"2008"	"2008"	16	1330509	Unreliable
	"Maine"	"23"	"2009"	"2009"	17	1329590	Unreliable
	"Maine"	"23"	"2010"	"2010"	22	1328361	1.656
	"Maine"	"23"	"2011"	"2011"	19	1328188	Unreliable
	"Maine"	"23"	"2012"	"2012"	17	1329192	Unreliable
	"Maine"	"23"	"2013"	"2013"	26	1328302	1.957
	"Maine"	"23"	"2014"	"2014"	63	1330089	4.737
	"Maine"	"23"	"2015"	"2015"	120	1329328	9.027
	"Maine"	"23"	"2016"	"2016"	201	1331479	15.096
	"Maine"	"23"	"2017"	"2017"	282	1335907	21.109
	"Maine"	"23"	"2018"	"2018"	234	1338404	17.484
	"Maine"	"23"	"2019"	"2019"	285	1344212	21.202
	"Maine"	"23"	"2020 "	"2020"	370	1350141	27.405
	"Maryland"	"24"	"2003"	"2003"	11	5496269	Unreliable
	"Maryland"	"24"	"2004"	"2004"	16	5546935	Unreliable
	"Maryland"	"24"	"2005"	"2005"	22	5592379	0.393
	"Maryland"	"24"	"2006"	"2006"	54	5627367	0.960
	"Maryland"	"24"	"2007"	"2007"	36	5653408	0.637
	"Maryland"	"24"	"2008"	"2008"	36	5684965	0.633
	"Maryland"	"24"	"2009"	"2009"	54	5730388	0.942
	"Maryland"	"24"	"2010"	"2010"	51	5773552	0.883
	"Maryland"	"24"	"2011"	"2011"	59	5828289	1.012
	"Maryland"	"24"	"2012"	"2012"	55	5884563	0.935
	"Maryland"	"24"	"2013"	"2013"	95	5928814	1.602
	"Maryland"	"24"	"2014"	"2014"	230	5976407	3.848
	"Maryland"	"24"	"2015"	"2015"	360	6006401	5.994
	"Maryland"	"24"	"2016"	"2016"	1100	6016447	18.283
	"Maryland"	"24"	"2017"	"2017"	1561	6052177	25.792
	"Maryland"	"24"	"2018"	"2018"	1846	6042718	30.549
	"Maryland"	"24"	"2019"	"2019"	1941	6045680	32.106
	"Maryland"	"24"	"2020 "	"2020"	2355	6055802	38.888
	"Massachusetts"	"25"	"1999"	"1999"	11	6317345	Unreliable
	"Massachusetts"	"25"	"2000"	"2000"	16	6349097	Unreliable
	"Massachusetts"	"25"	"2001"	"2001"	11	6397634	Unreliable
	"Massachusetts"	"25"	"2002"	"2002"	21	6417206	0.327
	"Massachusetts"	"25"	"2003"	"2003"	26	6422565	0.405
	"Massachusetts"	"25"	"2004"	"2004"	34	6412281	0.530
	"Massachusetts"	"25"	"2005"	"2005"	39	6403290	0.609
	"Massachusetts"	"25"	"2006"	"2006"	88	6410084	1.373
	"Massachusetts"	"25"	"2007"	"2007"	74	6431559	1.151
	"Massachusetts"	"25"	"2008"	"2008"	55	6468967	0.850
	"Massachusetts"	"25"	"2009"	"2009"	65	6517613	0.997
	"Massachusetts"	"25"	"2010"	"2010"	70	6547629	1.069
	"Massachusetts"	"25"	"2011"	"2011"	64	6587536	0.972
	"Massachusetts"	"25"	"2012"	"2012"	72	6646144	1.083
	"Massachusetts"	"25"	"2013"	"2013"	102	6692824	1.524
	"Massachusetts"	"25"	"2014"	"2014"	456	6745408	6.760
	"Massachusetts"	"25"	"2015"	"2015"	958	6794422	14.100
	"Massachusetts"	"25"	"2016"	"2016"	1565	6811779	22.975
	"Massachusetts"	"25"	"2017"	"2017"	1662	6859819	24.228
	"Massachusetts"	"25"	"2018"	"2018"	1818	6902149	26.340
	"Massachusetts"	"25"	"2019"	"2019"	1879	6892503	27.262
	"Massachusetts"	"25"	"2020 "	"2020"	1972	6893574	28.606
	"Michigan"	"26"	"1999"	"1999"	21	9897116	0.212
	"Michigan"	"26"	"2000"	"2000"	18	9938444	Unreliable
	"Michigan"	"26"	"2001"	"2001"	18	9991120	Unreliable
	"Michigan"	"26"	"2002"	"2002"	43	10015710	0.429
	"Michigan"	"26"	"2003"	"2003"	36	10041152	0.359
	"Michigan"	"26"	"2004"	"2004"	53	10055315	0.527
	"Michigan"	"26"	"2005"	"2005"	90	10051137	0.895
	"Michigan"	"26"	"2006"	"2006"	216	10036081	2.152
	"Michigan"	"26"	"2007"	"2007"	72	10001284	0.720
	"Michigan"	"26"	"2008"	"2008"	76	9946889	0.764
	"Michigan"	"26"	"2009"	"2009"	94	9901591	0.949
	"Michigan"	"26"	"2010"	"2010"	90	9883640	0.911
	"Michigan"	"26"	"2011"	"2011"	90	9876187	0.911
	"Michigan"	"26"	"2012"	"2012"	73	9883360	0.739
	"Michigan"	"26"	"2013"	"2013"	90	9895622	0.909
	"Michigan"	"26"	"2014"	"2014"	181	9909877	1.826
	"Michigan"	"26"	"2015"	"2015"	462	9922576	4.656
	"Michigan"	"26"	"2016"	"2016"	933	9928300	9.397
	"Michigan"	"26"	"2017"	"2017"	1385	9962311	13.902
	"Michigan"	"26"	"2018"	"2018"	1546	9995915	15.466
	"Michigan"	"26"	"2019"	"2019"	1467	9986857	14.689
	"Michigan"	"26"	"2020 "	"2020"	1947	9966555	19.535
	"Minnesota"	"27"	"1999"	"1999"	10	4873481	Unreliable
	"Minnesota"	"27"	"2001"	"2001"	13	4982796	Unreliable
	"Minnesota"	"27"	"2002"	"2002"	10	5018935	Unreliable
	"Minnesota"	"27"	"2003"	"2003"	19	5053572	Unreliable
	"Minnesota"	"27"	"2004"	"2004"	18	5087713	Unreliable
	"Minnesota"	"27"	"2005"	"2005"	20	5119598	0.391
	"Minnesota"	"27"	"2006"	"2006"	30	5163555	0.581
	"Minnesota"	"27"	"2007"	"2007"	26	5207203	0.499
	"Minnesota"	"27"	"2008"	"2008"	33	5247018	0.629
	"Minnesota"	"27"	"2009"	"2009"	41	5281203	0.776
	"Minnesota"	"27"	"2010"	"2010"	37	5303925	0.698
	"Minnesota"	"27"	"2011"	"2011"	32	5344861	0.599
	"Minnesota"	"27"	"2012"	"2012"	42	5379139	0.781
	"Minnesota"	"27"	"2013"	"2013"	34	5420380	0.627
	"Minnesota"	"27"	"2014"	"2014"	46	5457173	0.843
	"Minnesota"	"27"	"2015"	"2015"	55	5489594	1.002
	"Minnesota"	"27"	"2016"	"2016"	99	5519952	1.793
