"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"2014"	"2014"	174	1330089	13.082
	"Maine"	"23"	"2015"	"2015"	246	1329328	18.506
	"Maine"	"23"	"2016"	"2016"	306	1331479	22.982
	"Maine"	"23"	"2017"	"2017"	364	1335907	27.247
	"Maine"	"23"	"2018"	"2018"	287	1338404	21.443
	"Maine"	"23"	"2019"	"2019"	325	1344212	24.178
	"Maine"	"23"	"2020 "	"2020"	429	1350141	31.774
	"Maryland"	"24"	"1999"	"1999"	503	5254509	9.573
	"Maryland"	"24"	"2000"	"2000"	497	5296486	9.384
	"Maryland"	"24"	"2001"	"2001"	500	5374691	9.303
	"Maryland"	"24"	"2002"	"2002"	561	5440389	10.312
	"Maryland"	"24"	"2003"	"2003"	568	5496269	10.334
	"Maryland"	"24"	"2004"	"2004"	493	5546935	8.888
	"Maryland"	"24"	"2005"	"2005"	507	5592379	9.066
	"Maryland"	"24"	"2006"	"2006"	584	5627367	10.378
	"Maryland"	"24"	"2007"	"2007"	620	5653408	10.967
	"Maryland"	"24"	"2008"	"2008"	533	5684965	9.376
	"Maryland"	"24"	"2009"	"2009"	594	5730388	10.366
	"Maryland"	"24"	"2010"	"2010"	522	5773552	9.041
	"Maryland"	"24"	"2011"	"2011"	562	5828289	9.643
	"Maryland"	"24"	"2012"	"2012"	667	5884563	11.335
	"Maryland"	"24"	"2013"	"2013"	759	5928814	12.802
	"Maryland"	"24"	"2014"	"2014"	932	5976407	15.595
	"Maryland"	"24"	"2015"	"2015"	1100	6006401	18.314
	"Maryland"	"24"	"2016"	"2016"	1847	6016447	30.699
	"Maryland"	"24"	"2017"	"2017"	2012	6052177	33.244
	"Maryland"	"24"	"2018"	"2018"	2123	6042718	35.133
	"Maryland"	"24"	"2019"	"2019"	2144	6045680	35.463
	"Maryland"	"24"	"2020 "	"2020"	2549	6055802	42.092
	"Massachusetts"	"25"	"1999"	"1999"	346	6317345	5.477
	"Massachusetts"	"25"	"2000"	"2000"	319	6349097	5.024
	"Massachusetts"	"25"	"2001"	"2001"	519	6397634	8.112
	"Massachusetts"	"25"	"2002"	"2002"	491	6417206	7.651
	"Massachusetts"	"25"	"2003"	"2003"	595	6422565	9.264
	"Massachusetts"	"25"	"2004"	"2004"	467	6412281	7.283
	"Massachusetts"	"25"	"2005"	"2005"	579	6403290	9.042
	"Massachusetts"	"25"	"2006"	"2006"	670	6410084	10.452
	"Massachusetts"	"25"	"2007"	"2007"	660	6431559	10.262
	"Massachusetts"	"25"	"2008"	"2008"	612	6468967	9.461
	"Massachusetts"	"25"	"2009"	"2009"	636	6517613	9.758
	"Massachusetts"	"25"	"2010"	"2010"	577	6547629	8.812
	"Massachusetts"	"25"	"2011"	"2011"	669	6587536	10.156
	"Massachusetts"	"25"	"2012"	"2012"	712	6646144	10.713
	"Massachusetts"	"25"	"2013"	"2013"	910	6692824	13.597
	"Massachusetts"	"25"	"2014"	"2014"	1161	6745408	17.212
	"Massachusetts"	"25"	"2015"	"2015"	1583	6794422	23.299
	"Massachusetts"	"25"	"2016"	"2016"	2025	6811779	29.728
	"Massachusetts"	"25"	"2017"	"2017"	1940	6859819	28.281
	"Massachusetts"	"25"	"2018"	"2018"	2010	6902149	29.121
	"Massachusetts"	"25"	"2019"	"2019"	1996	6892503	28.959
	"Massachusetts"	"25"	"2020 "	"2020"	2104	6893574	30.521
	"Michigan"	"26"	"1999"	"1999"	140	9897116	1.415
	"Michigan"	"26"	"2000"	"2000"	196	9938444	1.972
	"Michigan"	"26"	"2001"	"2001"	211	9991120	2.112
	"Michigan"	"26"	"2002"	"2002"	248	10015710	2.476
	"Michigan"	"26"	"2003"	"2003"	278	10041152	2.769
	"Michigan"	"26"	"2004"	"2004"	390	10055315	3.879
	"Michigan"	"26"	"2005"	"2005"	527	10051137	5.243
	"Michigan"	"26"	"2006"	"2006"	641	10036081	6.387
	"Michigan"	"26"	"2007"	"2007"	523	10001284	5.229
	"Michigan"	"26"	"2008"	"2008"	656	9946889	6.595
	"Michigan"	"26"	"2009"	"2009"	747	9901591	7.544
	"Michigan"	"26"	"2010"	"2010"	725	9883640	7.335
	"Michigan"	"26"	"2011"	"2011"	756	9876187	7.655
	"Michigan"	"26"	"2012"	"2012"	700	9883360	7.083
	"Michigan"	"26"	"2013"	"2013"	934	9895622	9.439
	"Michigan"	"26"	"2014"	"2014"	1076	9909877	10.858
	"Michigan"	"26"	"2015"	"2015"	1332	9922576	13.424
	"Michigan"	"26"	"2016"	"2016"	1795	9928300	18.080
	"Michigan"	"26"	"2017"	"2017"	2074	9962311	20.818
	"Michigan"	"26"	"2018"	"2018"	2043	9995915	20.438
	"Michigan"	"26"	"2019"	"2019"	1813	9986857	18.154
	"Michigan"	"26"	"2020 "	"2020"	2228	9966555	22.355
	"Minnesota"	"27"	"1999"	"1999"	67	4873481	1.375
	"Minnesota"	"27"	"2000"	"2000"	69	4919479	1.403
	"Minnesota"	"27"	"2001"	"2001"	111	4982796	2.228
	"Minnesota"	"27"	"2002"	"2002"	112	5018935	2.232
	"Minnesota"	"27"	"2003"	"2003"	122	5053572	2.414
	"Minnesota"	"27"	"2004"	"2004"	149	5087713	2.929
	"Minnesota"	"27"	"2005"	"2005"	162	5119598	3.164
	"Minnesota"	"27"	"2006"	"2006"	188	5163555	3.641
	"Minnesota"	"27"	"2007"	"2007"	185	5207203	3.553
	"Minnesota"	"27"	"2008"	"2008"	234	5247018	4.460
	"Minnesota"	"27"	"2009"	"2009"	278	5281203	5.264
	"Minnesota"	"27"	"2010"	"2010"	242	5303925	4.563
	"Minnesota"	"27"	"2011"	"2011"	295	5344861	5.519
	"Minnesota"	"27"	"2012"	"2012"	298	5379139	5.540
	"Minnesota"	"27"	"2013"	"2013"	314	5420380	5.793
	"Minnesota"	"27"	"2014"	"2014"	331	5457173	6.065
	"Minnesota"	"27"	"2015"	"2015"	346	5489594	6.303
	"Minnesota"	"27"	"2016"	"2016"	404	5519952	7.319
	"Minnesota"	"27"	"2017"	"2017"	436	5576606	7.818
	"Minnesota"	"27"	"2018"	"2018"	352	5611179	6.273
	"Minnesota"	"27"	"2019"	"2019"	435	5639632	7.713
	"Minnesota"	"27"	"2020 "	"2020"	705	5657342	12.462
	"Mississippi"	"28"	"1999"	"1999"	16	2828408	Unreliable
	"Mississippi"	"28"	"2000"	"2000"	14	2844658	Unreliable
	"Mississippi"	"28"	"2001"	"2001"	26	2852994	0.911
	"Mississippi"	"28"	"2002"	"2002"	27	2858681	0.944
	"Mississippi"	"28"	"2003"	"2003"	31	2868312	1.081
	"Mississippi"	"28"	"2004"	"2004"	28	2889010	0.969
	"Mississippi"	"28"	"2005"	"2005"	44	2905943	1.514
	"Mississippi"	"28"	"2006"	"2006"	69	2904978	2.375
	"Mississippi"	"28"	"2007"	"2007"	98	2928350	3.347
	"Mississippi"	"28"	"2008"	"2008"	106	2947806	3.596
	"Mississippi"	"28"	"2009"	"2009"	98	2958774	3.312
	"Mississippi"	"28"	"2010"	"2010"	105	2967297	3.539
	"Mississippi"	"28"	"2011"	"2011"	84	2978512	2.820
	"Mississippi"	"28"	"2012"	"2012"	112	2984926	3.752
	"Mississippi"	"28"	"2013"	"2013"	103	2991207	3.443
	"Mississippi"	"28"	"2014"	"2014"	117	2994079	3.908
	"Mississippi"	"28"	"2015"	"2015"	157	2992333	5.247
	"Mississippi"	"28"	"2016"	"2016"	184	2988726	6.156
	"Mississippi"	"28"	"2017"	"2017"	191	2984100	6.401
	"Mississippi"	"28"	"2018"	"2018"	177	2986530	5.927
	"Mississippi"	"28"	"2019"	"2019"	249	2976149	8.367
	"Mississippi"	"28"	"2020 "	"2020"	409	2966786	13.786
	"Missouri"	"29"	"1999"	"1999"	106	5561948	1.906
	"Missouri"	"29"	"2000"	"2000"	138	5595211	2.466
	"Missouri"	"29"	"2001"	"2001"	137	5641142	2.429
	"Missouri"	"29"	"2002"	"2002"	198	5674825	3.489
	"Missouri"	"29"	"2003"	"2003"	277	5709403	4.852
	"Missouri"	"29"	"2004"	"2004"	284	5747741	4.941
	"Missouri"	"29"	"2005"	"2005"	306	5790300	5.285
	"Missouri"	"29"	"2006"	"2006"	418	5842704	7.154
	"Missouri"	"29"	"2007"	"2007"	406	5887612	6.896
	"Missouri"	"29"	"2008"	"2008"	490	5923916	8.272
	"Missouri"	"29"	"2009"	"2009"	548	5961088	9.193
	"Missouri"	"29"	"2010"	"2010"	612	5988927	10.219
	"Missouri"	"29"	"2011"	"2011"	614	6010688	10.215
	"Missouri"	"29"	"2012"	"2012"	556	6021988	9.233
	"Missouri"	"29"	"2013"	"2013"	644	6044171	10.655
	"Missouri"	"29"	"2014"	"2014"	726	6063589	11.973
	"Missouri"	"29"	"2015"	"2015"	716	6083672	11.769
	"Missouri"	"29"	"2016"	"2016"	940	6093000	15.428
	"Missouri"	"29"	"2017"	"2017"	984	6113532	16.095
	"Missouri"	"29"	"2018"	"2018"	1185	6126452	19.342
	"Missouri"	"29"	"2019"	"2019"	1137	6137428	18.526
	"Missouri"	"29"	"2020 "	"2020"	1428	6151548	23.214
	"Montana"	"30"	"1999"	"1999"	16	897507	Unreliable
	"Montana"	"30"	"2000"	"2000"	13	902195	Unreliable
	"Montana"	"30"	"2001"	"2001"	21	906961	2.315
	"Montana"	"30"	"2002"	"2002"	21	911667	2.303
	"Montana"	"30"	"2003"	"2003"	46	919630	5.002
	"Montana"	"30"	"2004"	"2004"	46	930009	4.946
	"Montana"	"30"	"2005"	"2005"	47	940102	4.999
	"Montana"	"30"	"2006"	"2006"	52	952692	5.458
	"Montana"	"30"	"2007"	"2007"	62	964706	6.427
	"Montana"	"30"	"2008"	"2008"	70	976415	7.169
	"Montana"	"30"	"2009"	"2009"	94	983982	9.553
	"Montana"	"30"	"2010"	"2010"	55	989415	5.559
	"Montana"	"30"	"2011"	"2011"	63	998199	6.311
	"Montana"	"30"	"2012"	"2012"	53	1005141	5.273
	"Montana"	"30"	"2013"	"2013"	68	1015165	6.698
	"Montana"	"30"	"2014"	"2014"	54	1023579	5.276
	"Montana"	"30"	"2015"	"2015"	49	1032949	4.744
	"Montana"	"30"	"2016"	"2016"	43	1042520	4.125
	"Montana"	"30"	"2017"	"2017"	38	1050493	3.617
	"Montana"	"30"	"2018"	"2018"	64	1062305	6.025
	"Montana"	"30"	"2019"	"2019"	73	1068778	6.830
	"Montana"	"30"	"2020 "	"2020"	88	1080577	8.144
	"Nebraska"	"31"	"2000"	"2000"	16	1711263	Unreliable
	"Nebraska"	"31"	"2001"	"2001"	32	1719836	1.861
	"Nebraska"	"31"	"2002"	"2002"	25	1728292	1.447
	"Nebraska"	"31"	"2003"	"2003"	14	1738643	Unreliable
	"Nebraska"	"31"	"2004"	"2004"	26	1749370	1.486
	"Nebraska"	"31"	"2005"	"2005"	43	1761497	2.441
	"Nebraska"	"31"	"2006"	"2006"	34	1772693	1.918
	"Nebraska"	"31"	"2007"	"2007"	41	1783440	2.299
	"Nebraska"	"31"	"2008"	"2008"	30	1796378	1.670
	"Nebraska"	"31"	"2009"	"2009"	68	1812683	3.751
	"Nebraska"	"31"	"2010"	"2010"	61	1826341	3.340
	"Nebraska"	"31"	"2011"	"2011"	54	1842641	2.931
	"Nebraska"	"31"	"2012"	"2012"	60	1855525	3.234
	"Nebraska"	"31"	"2013"	"2013"	42	1868516	2.248
	"Nebraska"	"31"	"2014"	"2014"	60	1881503	3.189
	"Nebraska"	"31"	"2015"	"2015"	60	1896190	3.164
	"Nebraska"	"31"	"2016"	"2016"	47	1907116	2.464
	"Nebraska"	"31"	"2017"	"2017"	61	1920076	3.177
	"Nebraska"	"31"	"2018"	"2018"	66	1929268	3.421
	"Nebraska"	"31"	"2019"	"2019"	73	1934408	3.774
	"Nebraska"	"31"	"2020 "	"2020"	107	1937552	5.522
	"Nevada"	"32"	"1999"	"1999"	166	1934718	8.580
	"Nevada"	"32"	"2000"	"2000"	203	1998257	10.159
	"Nevada"	"32"	"2001"	"2001"	205	2098399	9.769
	"Nevada"	"32"	"2002"	"2002"	270	2173791	12.421
	"Nevada"	"32"	"2003"	"2003"	287	2248850	12.762
	"Nevada"	"32"	"2004"	"2004"	330	2346222	14.065
	"Nevada"	"32"	"2005"	"2005"	365	2432143	15.007
	"Nevada"	"32"	"2006"	"2006"	378	2522658	14.984
	"Nevada"	"32"	"2007"	"2007"	414	2601072	15.917
	"Nevada"	"32"	"2008"	"2008"	437	2653630	16.468
	"Nevada"	"32"	"2009"	"2009"	498	2684665	18.550
	"Nevada"	"32"	"2010"	"2010"	520	2700551	19.255
	"Nevada"	"32"	"2011"	"2011"	532	2723322	19.535
	"Nevada"	"32"	"2012"	"2012"	493	2758931	17.869
	"Nevada"	"32"	"2013"	"2013"	443	2790136	15.877
	"Nevada"	"32"	"2014"	"2014"	413	2839099	14.547
	"Nevada"	"32"	"2015"	"2015"	476	2890845	16.466
	"Nevada"	"32"	"2016"	"2016"	455	2940058	15.476
	"Nevada"	"32"	"2017"	"2017"	450	2998039	15.010
	"Nevada"	"32"	"2018"	"2018"	399	3034392	13.149
	"Nevada"	"32"	"2019"	"2019"	397	3080156	12.889
	"Nevada"	"32"	"2020 "	"2020"	584	3138259	18.609
	"New Hampshire"	"33"	"1999"	"1999"	40	1222014	3.273
	"New Hampshire"	"33"	"2000"	"2000"	29	1235786	2.347
	"New Hampshire"	"33"	"2001"	"2001"	53	1255517	4.221
	"New Hampshire"	"33"	"2002"	"2002"	83	1269089	6.540
	"New Hampshire"	"33"	"2003"	"2003"	99	1279840	7.735
	"New Hampshire"	"33"	"2004"	"2004"	92	1290121	7.131
	"New Hampshire"	"33"	"2005"	"2005"	111	1298492	8.548
	"New Hampshire"	"33"	"2006"	"2006"	108	1308389	8.254
	"New Hampshire"	"33"	"2007"	"2007"	148	1312540	11.276
	"New Hampshire"	"33"	"2008"	"2008"	94	1315906	7.143
	"New Hampshire"	"33"	"2009"	"2009"	127	1316102	9.650
	"New Hampshire"	"33"	"2010"	"2010"	119	1316470	9.039
	"New Hampshire"	"33"	"2011"	"2011"	158	1318194	11.986
	"New Hampshire"	"33"	"2012"	"2012"	134	1320718	10.146
	"New Hampshire"	"33"	"2013"	"2013"	161	1323459	12.165
	"New Hampshire"	"33"	"2014"	"2014"	302	1326813	22.761
	"New Hampshire"	"33"	"2015"	"2015"	386	1330608	29.009
	"New Hampshire"	"33"	"2016"	"2016"	445	1334795	33.338
	"New Hampshire"	"33"	"2017"	"2017"	430	1342795	32.023
	"New Hampshire"	"33"	"2018"	"2018"	421	1356458	31.037
	"New Hampshire"	"33"	"2019"	"2019"	373	1359711	27.432
	"New Hampshire"	"33"	"2020 "	"2020"	347	1366275	25.398
	"New Jersey"	"34"	"1999"	"1999"	344	8359592	4.115
	"New Jersey"	"34"	"2000"	"2000"	363	8414350	4.314
	"New Jersey"	"34"	"2001"	"2001"	419	8492671	4.934
	"New Jersey"	"34"	"2002"	"2002"	505	8552643	5.905
	"New Jersey"	"34"	"2003"	"2003"	466	8601402	5.418
	"New Jersey"	"34"	"2004"	"2004"	326	8634561	3.776
	"New Jersey"	"34"	"2005"	"2005"	454	8651974	5.247
	"New Jersey"	"34"	"2006"	"2006"	377	8661679	4.353
	"New Jersey"	"34"	"2007"	"2007"	348	8677885	4.010
	"New Jersey"	"34"	"2008"	"2008"	347	8711090	3.983
	"New Jersey"	"34"	"2009"	"2009"	57	8755602	0.651
	"New Jersey"	"34"	"2010"	"2010"	384	8791894	4.368
	"New Jersey"	"34"	"2011"	"2011"	478	8821155	5.419
	"New Jersey"	"34"	"2012"	"2012"	625	8864590	7.051
	"New Jersey"	"34"	"2013"	"2013"	711	8899339	7.989
	"New Jersey"	"34"	"2014"	"2014"	757	8938175	8.469
	"New Jersey"	"34"	"2015"	"2015"	879	8958013	9.812
	"New Jersey"	"34"	"2016"	"2016"	1465	8944469	16.379
	"New Jersey"	"34"	"2017"	"2017"	2007	9005644	22.286
	"New Jersey"	"34"	"2018"	"2018"	2618	8908520	29.388
	"New Jersey"	"34"	"2019"	"2019"	2544	8882190	28.642
	"New Jersey"	"34"	"2020 "	"2020"	2581	8882371	29.058
	"New Mexico"	"35"	"1999"	"1999"	187	1808082	10.342
	"New Mexico"	"35"	"2000"	"2000"	190	1819046	10.445
	"New Mexico"	"35"	"2001"	"2001"	155	1831690	8.462
	"New Mexico"	"35"	"2002"	"2002"	205	1855309	11.049
	"New Mexico"	"35"	"2003"	"2003"	228	1877574	12.143
	"New Mexico"	"35"	"2004"	"2004"	192	1903808	10.085
	"New Mexico"	"35"	"2005"	"2005"	219	1932274	11.334
	"New Mexico"	"35"	"2006"	"2006"	252	1962137	12.843
	"New Mexico"	"35"	"2007"	"2007"	272	1990070	13.668
	"New Mexico"	"35"	"2008"	"2008"	330	2010662	16.413
	"New Mexico"	"35"	"2009"	"2009"	212	2036802	10.408
	"New Mexico"	"35"	"2010"	"2010"	201	2059179	9.761
	"New Mexico"	"35"	"2011"	"2011"	254	2082224	12.198
	"New Mexico"	"35"	"2012"	"2012"	339	2085538	16.255
	"New Mexico"	"35"	"2013"	"2013"	350	2085287	16.784
	"New Mexico"	"35"	"2014"	"2014"	416	2085572	19.947
	"New Mexico"	"35"	"2015"	"2015"	376	2085109	18.033
	"New Mexico"	"35"	"2016"	"2016"	368	2081015	17.684
	"New Mexico"	"35"	"2017"	"2017"	357	2088070	17.097
	"New Mexico"	"35"	"2018"	"2018"	359	2095428	17.133
	"New Mexico"	"35"	"2019"	"2019"	410	2096829	19.553
	"New Mexico"	"35"	"2020 "	"2020"	569	2106319	27.014
	"New York"	"36"	"1999"	"1999"	664	18882725	3.516
	"New York"	"36"	"2000"	"2000"	521	18976457	2.746
	"New York"	"36"	"2001"	"2001"	653	19082838	3.422
	"New York"	"36"	"2002"	"2002"	586	19137800	3.062
	"New York"	"36"	"2003"	"2003"	614	19175939	3.202
	"New York"	"36"	"2004"	"2004"	514	19171567	2.681
	"New York"	"36"	"2005"	"2005"	579	19132610	3.026
	"New York"	"36"	"2006"	"2006"	1055	19104631	5.522
	"New York"	"36"	"2007"	"2007"	1064	19132335	5.561
	"New York"	"36"	"2008"	"2008"	1168	19212436	6.079
	"New York"	"36"	"2009"	"2009"	1107	19307066	5.734
	"New York"	"36"	"2010"	"2010"	1115	19378102	5.754
	"New York"	"36"	"2011"	"2011"	1417	19465197	7.280
	"New York"	"36"	"2012"	"2012"	1576	19570261	8.053
	"New York"	"36"	"2013"	"2013"	1732	19651127	8.814
	"New York"	"36"	"2014"	"2014"	1787	19746227	9.050
	"New York"	"36"	"2015"	"2015"	2224	19795791	11.235
	"New York"	"36"	"2016"	"2016"	3088	19745289	15.639
	"New York"	"36"	"2017"	"2017"	3300	19849399	16.625
	"New York"	"36"	"2018"	"2018"	3065	19542209	15.684
	"New York"	"36"	"2019"	"2019"	3015	19453561	15.498
	"New York"	"36"	"2020 "	"2020"	4315	19336776	22.315
	"North Carolina"	"37"	"1999"	"1999"	161	7949361	2.025
	"North Carolina"	"37"	"2000"	"2000"	292	8049313	3.628
	"North Carolina"	"37"	"2001"	"2001"	342	8210122	4.166
	"North Carolina"	"37"	"2002"	"2002"	412	8326201	4.948
	"North Carolina"	"37"	"2003"	"2003"	506	8422501	6.008
	"North Carolina"	"37"	"2004"	"2004"	576	8553152	6.734
	"North Carolina"	"37"	"2005"	"2005"	659	8705407	7.570
	"North Carolina"	"37"	"2006"	"2006"	708	8917270	7.940
	"North Carolina"	"37"	"2007"	"2007"	758	9118037	8.313
	"North Carolina"	"37"	"2008"	"2008"	859	9309449	9.227
	"North Carolina"	"37"	"2009"	"2009"	864	9449566	9.143
	"North Carolina"	"37"	"2010"	"2010"	787	9535483	8.253
	"North Carolina"	"37"	"2011"	"2011"	829	9656401	8.585
	"North Carolina"	"37"	"2012"	"2012"	841	9752073	8.624
	"North Carolina"	"37"	"2013"	"2013"	840	9848060	8.530
	"North Carolina"	"37"	"2014"	"2014"	979	9943964	9.845
	"North Carolina"	"37"	"2015"	"2015"	1189	10042802	11.839
	"North Carolina"	"37"	"2016"	"2016"	1543	10146788	15.207
	"North Carolina"	"37"	"2017"	"2017"	1972	10273419	19.195
	"North Carolina"	"37"	"2018"	"2018"	1806	10383620	17.393
	"North Carolina"	"37"	"2019"	"2019"	1838	10488084	17.525
	"North Carolina"	"37"	"2020 "	"2020"	2668	10600823	25.168
	"North Dakota"	"38"	"2002"	"2002"	14	638168	Unreliable
	"North Dakota"	"38"	"2003"	"2003"	10	638817	Unreliable
	"North Dakota"	"38"	"2004"	"2004"	13	644705	Unreliable
	"North Dakota"	"38"	"2007"	"2007"	16	652822	Unreliable
	"North Dakota"	"38"	"2008"	"2008"	32	657569	4.866
	"North Dakota"	"38"	"2009"	"2009"	18	664968	Unreliable
	"North Dakota"	"38"	"2010"	"2010"	18	672591	Unreliable
	"North Dakota"	"38"	"2011"	"2011"	10	683932	Unreliable
	"North Dakota"	"38"	"2013"	"2013"	14	723393	Unreliable
	"North Dakota"	"38"	"2014"	"2014"	34	739482	4.598
	"North Dakota"	"38"	"2015"	"2015"	36	756927	4.756
	"North Dakota"	"38"	"2016"	"2016"	55	757952	7.256
	"North Dakota"	"38"	"2017"	"2017"	36	755393	4.766
	"North Dakota"	"38"	"2018"	"2018"	38	760077	4.999
	"North Dakota"	"38"	"2019"	"2019"	43	762062	5.643
	"North Dakota"	"38"	"2020 "	"2020"	72	765309	9.408
	"Ohio"	"39"	"1999"	"1999"	180	11335454	1.588
	"Ohio"	"39"	"2000"	"2000"	270	11353140	2.378
	"Ohio"	"39"	"2001"	"2001"	356	11387404	3.126
	"Ohio"	"39"	"2002"	"2002"	459	11407889	4.024
	"Ohio"	"39"	"2003"	"2003"	398	11434788	3.481
	"Ohio"	"39"	"2004"	"2004"	557	11452251	4.864
	"Ohio"	"39"	"2005"	"2005"	591	11463320	5.156
	"Ohio"	"39"	"2006"	"2006"	675	11481213	5.879
	"Ohio"	"39"	"2007"	"2007"	755	11500468	6.565
	"Ohio"	"39"	"2008"	"2008"	863	11515391	7.494
	"Ohio"	"39"	"2009"	"2009"	716	11528896	6.210
	"Ohio"	"39"	"2010"	"2010"	1197	11536504	10.376
	"Ohio"	"39"	"2011"	"2011"	1333	11544951	11.546
	"Ohio"	"39"	"2012"	"2012"	1403	11544225	12.153
	"Ohio"	"39"	"2013"	"2013"	1694	11570808	14.640
	"Ohio"	"39"	"2014"	"2014"	2175	11594163	18.759
	"Ohio"	"39"	"2015"	"2015"	2758	11613423	23.748
	"Ohio"	"39"	"2016"	"2016"	3688	11614373	31.754
	"Ohio"	"39"	"2017"	"2017"	4379	11658609	37.560
	"Ohio"	"39"	"2018"	"2018"	3319	11689442	28.393
	"Ohio"	"39"	"2019"	"2019"	3553	11689100	30.396
	"Ohio"	"39"	"2020 "	"2020"	4494	11693217	38.433
	"Oklahoma"	"40"	"1999"	"1999"	91	3437147	2.648
	"Oklahoma"	"40"	"2000"	"2000"	136	3450654	3.941
	"Oklahoma"	"40"	"2001"	"2001"	170	3467100	4.903
	"Oklahoma"	"40"	"2002"	"2002"	152	3489080	4.356
	"Oklahoma"	"40"	"2003"	"2003"	262	3504892	7.475
	"Oklahoma"	"40"	"2004"	"2004"	325	3525233	9.219
	"Oklahoma"	"40"	"2005"	"2005"	319	3548597	8.989
	"Oklahoma"	"40"	"2006"	"2006"	394	3594090	10.962
	"Oklahoma"	"40"	"2007"	"2007"	500	3634349	13.758
	"Oklahoma"	"40"	"2008"	"2008"	416	3668976	11.338
	"Oklahoma"	"40"	"2009"	"2009"	583	3717572	15.682
	"Oklahoma"	"40"	"2010"	"2010"	523	3751351	13.942
	"Oklahoma"	"40"	"2011"	"2011"	492	3791508	12.976
	"Oklahoma"	"40"	"2012"	"2012"	538	3814820	14.103
	"Oklahoma"	"40"	"2013"	"2013"	521	3850568	13.530
	"Oklahoma"	"40"	"2014"	"2014"	504	3878051	12.996
	"Oklahoma"	"40"	"2015"	"2015"	447	3911338	11.428
	"Oklahoma"	"40"	"2016"	"2016"	452	3923561	11.520
	"Oklahoma"	"40"	"2017"	"2017"	401	3930864	10.201
	"Oklahoma"	"40"	"2018"	"2018"	318	3943079	8.065
	"Oklahoma"	"40"	"2019"	"2019"	274	3956971	6.924
	"Oklahoma"	"40"	"2020 "	"2020"	326	3980783	8.189
	"Oregon"	"41"	"1999"	"1999"	201	3393941	5.922
	"Oregon"	"41"	"2000"	"2000"	178	3421399	5.203
	"Oregon"	"41"	"2001"	"2001"	197	3467937	5.681
	"Oregon"	"41"	"2002"	"2002"	247	3513424	7.030
	"Oregon"	"41"	"2003"	"2003"	264	3547376	7.442
	"Oregon"	"41"	"2004"	"2004"	274	3569463	7.676
	"Oregon"	"41"	"2005"	"2005"	318	3613202	8.801
	"Oregon"	"41"	"2006"	"2006"	396	3670883	10.788
	"Oregon"	"41"	"2007"	"2007"	362	3722417	9.725
	"Oregon"	"41"	"2008"	"2008"	348	3768748	9.234
	"Oregon"	"41"	"2009"	"2009"	382	3808600	10.030
	"Oregon"	"41"	"2010"	"2010"	337	3831074	8.796
	"Oregon"	"41"	"2011"	"2011"	402	3871859	10.383
	"Oregon"	"41"	"2012"	"2012"	368	3899353	9.437
	"Oregon"	"41"	"2013"	"2013"	310	3930065	7.888
	"Oregon"	"41"	"2014"	"2014"	347	3970239	8.740
	"Oregon"	"41"	"2015"	"2015"	340	4028977	8.439
	"Oregon"	"41"	"2016"	"2016"	324	4093465	7.915
	"Oregon"	"41"	"2017"	"2017"	353	4142776	8.521
	"Oregon"	"41"	"2018"	"2018"	351	4190713	8.376
	"Oregon"	"41"	"2019"	"2019"	338	4217737	8.014
	"Oregon"	"41"	"2020 "	"2020"	511	4241507	12.048
	"Pennsylvania"	"42"	"1999"	"1999"	328	12263805	2.675
	"Pennsylvania"	"42"	"2000"	"2000"	330	12281054	2.687
	"Pennsylvania"	"42"	"2001"	"2001"	265	12298970	2.155
	"Pennsylvania"	"42"	"2002"	"2002"	356	12331031	2.887
	"Pennsylvania"	"42"	"2003"	"2003"	481	12374658	3.887
	"Pennsylvania"	"42"	"2004"	"2004"	484	12410722	3.900
	"Pennsylvania"	"42"	"2005"	"2005"	524	12449990	4.209
	"Pennsylvania"	"42"	"2006"	"2006"	429	12510809	3.429
	"Pennsylvania"	"42"	"2007"	"2007"	501	12563937	3.988
	"Pennsylvania"	"42"	"2008"	"2008"	620	12612285	4.916
	"Pennsylvania"	"42"	"2009"	"2009"	654	12666858	5.163
	"Pennsylvania"	"42"	"2010"	"2010"	640	12702379	5.038
	"Pennsylvania"	"42"	"2011"	"2011"	770	12742886	6.043
	"Pennsylvania"	"42"	"2012"	"2012"	839	12763536	6.573
	"Pennsylvania"	"42"	"2013"	"2013"	970	12773801	7.594
	"Pennsylvania"	"42"	"2014"	"2014"	1110	12787209	8.681
	"Pennsylvania"	"42"	"2015"	"2015"	1387	12802503	10.834
	"Pennsylvania"	"42"	"2016"	"2016"	2264	12784227	17.709
	"Pennsylvania"	"42"	"2017"	"2017"	2579	12805537	20.140
	"Pennsylvania"	"42"	"2018"	"2018"	2891	12807060	22.573
	"Pennsylvania"	"42"	"2019"	"2019"	3073	12801989	24.004
	"Pennsylvania"	"42"	"2020 "	"2020"	3950	12783254	30.900
	"Rhode Island"	"44"	"1999"	"1999"	36	1040402	3.460
	"Rhode Island"	"44"	"2000"	"2000"	61	1048319	5.819
	"Rhode Island"	"44"	"2001"	"2001"	86	1057142	8.135
	"Rhode Island"	"44"	"2002"	"2002"	77	1065995	7.223
	"Rhode Island"	"44"	"2003"	"2003"	108	1071342	10.081
	"Rhode Island"	"44"	"2004"	"2004"	80	1074579	7.445
