"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Delaware"	"10"	"2006"	"2006"	21	859268	2.444
	"Delaware"	"10"	"2007"	"2007"	15	871749	Unreliable
	"Delaware"	"10"	"2008"	"2008"	15	883874	Unreliable
	"Delaware"	"10"	"2009"	"2009"	30	891730	3.364
	"Delaware"	"10"	"2010"	"2010"	34	897934	3.786
	"Delaware"	"10"	"2011"	"2011"	29	907135	3.197
	"Delaware"	"10"	"2012"	"2012"	38	917092	4.144
	"Delaware"	"10"	"2013"	"2013"	62	925749	6.697
	"Delaware"	"10"	"2014"	"2014"	74	935614	7.909
	"Delaware"	"10"	"2015"	"2015"	96	945934	10.149
	"Delaware"	"10"	"2016"	"2016"	115	952065	12.079
	"Delaware"	"10"	"2017"	"2017"	210	961939	21.831
	"Delaware"	"10"	"2018"	"2018"	318	967171	32.879
	"Delaware"	"10"	"2019"	"2019"	353	973764	36.251
	"Delaware"	"10"	"2020 "	"2020"	366	986809	37.089
	"District of Columbia"	"11"	"1999"	"1999"	19	570213	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	10	567754	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	19	601723	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	26	617996	4.207
	"District of Columbia"	"11"	"2012"	"2012"	26	632323	4.112
	"District of Columbia"	"11"	"2013"	"2013"	38	646449	5.878
	"District of Columbia"	"11"	"2014"	"2014"	46	658893	6.981
	"District of Columbia"	"11"	"2015"	"2015"	79	672228	11.752
	"District of Columbia"	"11"	"2016"	"2016"	180	681170	26.425
	"District of Columbia"	"11"	"2017"	"2017"	214	693972	30.837
	"District of Columbia"	"11"	"2018"	"2018"	173	702455	24.628
	"District of Columbia"	"11"	"2019"	"2019"	233	705749	33.015
	"District of Columbia"	"11"	"2020 "	"2020"	320	712816	44.892
	"Florida"	"12"	"1999"	"1999"	185	15759421	1.174
	"Florida"	"12"	"2000"	"2000"	256	15982378	1.602
	"Florida"	"12"	"2001"	"2001"	331	16356966	2.024
	"Florida"	"12"	"2002"	"2002"	352	16689370	2.109
	"Florida"	"12"	"2003"	"2003"	388	17004085	2.282
	"Florida"	"12"	"2004"	"2004"	308	17415318	1.769
	"Florida"	"12"	"2005"	"2005"	259	17842038	1.452
	"Florida"	"12"	"2006"	"2006"	234	18166990	1.288
	"Florida"	"12"	"2007"	"2007"	218	18367842	1.187
	"Florida"	"12"	"2008"	"2008"	241	18527305	1.301
	"Florida"	"12"	"2009"	"2009"	273	18652644	1.464
	"Florida"	"12"	"2010"	"2010"	207	18801310	1.101
	"Florida"	"12"	"2011"	"2011"	209	19057542	1.097
	"Florida"	"12"	"2012"	"2012"	280	19317568	1.449
	"Florida"	"12"	"2013"	"2013"	381	19552860	1.949
	"Florida"	"12"	"2014"	"2014"	638	19893297	3.207
	"Florida"	"12"	"2015"	"2015"	1061	20271272	5.234
	"Florida"	"12"	"2016"	"2016"	1956	20612439	9.489
	"Florida"	"12"	"2017"	"2017"	2458	20984400	11.713
	"Florida"	"12"	"2018"	"2018"	2383	21299325	11.188
	"Florida"	"12"	"2019"	"2019"	3077	21477737	14.326
	"Florida"	"12"	"2020 "	"2020"	4910	21733312	22.592
	"Georgia"	"13"	"1999"	"1999"	14	8045965	Unreliable
	"Georgia"	"13"	"2000"	"2000"	16	8186453	Unreliable
	"Georgia"	"13"	"2001"	"2001"	39	8377038	0.466
	"Georgia"	"13"	"2002"	"2002"	40	8508256	0.470
	"Georgia"	"13"	"2003"	"2003"	41	8622793	0.475
	"Georgia"	"13"	"2004"	"2004"	39	8769252	0.445
	"Georgia"	"13"	"2005"	"2005"	52	8925922	0.583
	"Georgia"	"13"	"2006"	"2006"	62	9155813	0.677
	"Georgia"	"13"	"2007"	"2007"	79	9349988	0.845
	"Georgia"	"13"	"2008"	"2008"	84	9504843	0.884
	"Georgia"	"13"	"2009"	"2009"	105	9620846	1.091
	"Georgia"	"13"	"2010"	"2010"	115	9687653	1.187
	"Georgia"	"13"	"2011"	"2011"	118	9815210	1.202
	"Georgia"	"13"	"2012"	"2012"	104	9919945	1.048
	"Georgia"	"13"	"2013"	"2013"	149	9992167	1.491
	"Georgia"	"13"	"2014"	"2014"	285	10097343	2.823
	"Georgia"	"13"	"2015"	"2015"	448	10214860	4.386
	"Georgia"	"13"	"2016"	"2016"	487	10310371	4.723
	"Georgia"	"13"	"2017"	"2017"	599	10429379	5.743
	"Georgia"	"13"	"2018"	"2018"	556	10519475	5.285
	"Georgia"	"13"	"2019"	"2019"	599	10617423	5.642
	"Georgia"	"13"	"2020 "	"2020"	1059	10710017	9.888
	"Hawaii"	"15"	"2004"	"2004"	13	1273569	Unreliable
	"Hawaii"	"15"	"2010"	"2010"	10	1360301	Unreliable
	"Hawaii"	"15"	"2011"	"2011"	11	1374810	Unreliable
	"Hawaii"	"15"	"2012"	"2012"	10	1392313	Unreliable
	"Hawaii"	"15"	"2013"	"2013"	18	1404054	Unreliable
	"Hawaii"	"15"	"2014"	"2014"	22	1419561	1.550
	"Hawaii"	"15"	"2015"	"2015"	28	1431603	1.956
	"Hawaii"	"15"	"2016"	"2016"	31	1428557	2.170
	"Hawaii"	"15"	"2017"	"2017"	18	1427538	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	29	1420491	2.042
	"Hawaii"	"15"	"2019"	"2019"	35	1415872	2.472
	"Hawaii"	"15"	"2020 "	"2020"	54	1407006	3.838
	"Idaho"	"16"	"1999"	"1999"	11	1275674	Unreliable
	"Idaho"	"16"	"2001"	"2001"	14	1319962	Unreliable
	"Idaho"	"16"	"2002"	"2002"	12	1340372	Unreliable
	"Idaho"	"16"	"2004"	"2004"	12	1391802	Unreliable
	"Idaho"	"16"	"2006"	"2006"	15	1468669	Unreliable
	"Idaho"	"16"	"2007"	"2007"	14	1505105	Unreliable
	"Idaho"	"16"	"2008"	"2008"	10	1534320	Unreliable
	"Idaho"	"16"	"2009"	"2009"	12	1554439	Unreliable
	"Idaho"	"16"	"2010"	"2010"	15	1567582	Unreliable
	"Idaho"	"16"	"2011"	"2011"	10	1584985	Unreliable
	"Idaho"	"16"	"2012"	"2012"	12	1595728	Unreliable
	"Idaho"	"16"	"2013"	"2013"	22	1612136	1.365
	"Idaho"	"16"	"2014"	"2014"	23	1634464	1.407
	"Idaho"	"16"	"2015"	"2015"	31	1654930	1.873
	"Idaho"	"16"	"2016"	"2016"	46	1683140	2.733
	"Idaho"	"16"	"2017"	"2017"	47	1716943	2.737
	"Idaho"	"16"	"2018"	"2018"	55	1754208	3.135
	"Idaho"	"16"	"2019"	"2019"	68	1787065	3.805
	"Idaho"	"16"	"2020 "	"2020"	92	1826913	5.036
	"Illinois"	"17"	"1999"	"1999"	58	12359020	0.469
	"Illinois"	"17"	"2000"	"2000"	60	12419293	0.483
	"Illinois"	"17"	"2001"	"2001"	75	12488445	0.601
	"Illinois"	"17"	"2002"	"2002"	93	12525556	0.742
	"Illinois"	"17"	"2003"	"2003"	58	12556006	0.462
	"Illinois"	"17"	"2004"	"2004"	77	12589773	0.612
	"Illinois"	"17"	"2005"	"2005"	117	12609903	0.928
	"Illinois"	"17"	"2006"	"2006"	446	12643955	3.527
	"Illinois"	"17"	"2007"	"2007"	169	12695866	1.331
	"Illinois"	"17"	"2008"	"2008"	192	12747038	1.506
	"Illinois"	"17"	"2009"	"2009"	234	12796778	1.829
	"Illinois"	"17"	"2010"	"2010"	270	12830632	2.104
	"Illinois"	"17"	"2011"	"2011"	259	12869257	2.013
	"Illinois"	"17"	"2012"	"2012"	360	12875255	2.796
	"Illinois"	"17"	"2013"	"2013"	686	12882135	5.325
	"Illinois"	"17"	"2014"	"2014"	846	12880580	6.568
	"Illinois"	"17"	"2015"	"2015"	1059	12859995	8.235
	"Illinois"	"17"	"2016"	"2016"	1605	12801539	12.538
	"Illinois"	"17"	"2017"	"2017"	1842	12802023	14.388
	"Illinois"	"17"	"2018"	"2018"	1896	12741080	14.881
	"Illinois"	"17"	"2019"	"2019"	1969	12671821	15.538
	"Illinois"	"17"	"2020 "	"2020"	2649	12587530	21.045
	"Indiana"	"18"	"1999"	"1999"	12	6044969	Unreliable
	"Indiana"	"18"	"2000"	"2000"	16	6080485	Unreliable
	"Indiana"	"18"	"2001"	"2001"	23	6127760	0.375
	"Indiana"	"18"	"2002"	"2002"	15	6155967	Unreliable
	"Indiana"	"18"	"2003"	"2003"	33	6196638	0.533
	"Indiana"	"18"	"2004"	"2004"	33	6233007	0.529
	"Indiana"	"18"	"2005"	"2005"	43	6278616	0.685
	"Indiana"	"18"	"2006"	"2006"	61	6332669	0.963
	"Indiana"	"18"	"2007"	"2007"	69	6379599	1.082
	"Indiana"	"18"	"2008"	"2008"	113	6424806	1.759
	"Indiana"	"18"	"2009"	"2009"	131	6459325	2.028
	"Indiana"	"18"	"2010"	"2010"	109	6483802	1.681
	"Indiana"	"18"	"2011"	"2011"	111	6516922	1.703
	"Indiana"	"18"	"2012"	"2012"	163	6537334	2.493
	"Indiana"	"18"	"2013"	"2013"	197	6570902	2.998
	"Indiana"	"18"	"2014"	"2014"	255	6596855	3.865
	"Indiana"	"18"	"2015"	"2015"	336	6619680	5.076
	"Indiana"	"18"	"2016"	"2016"	561	6633053	8.458
	"Indiana"	"18"	"2017"	"2017"	867	6666818	13.005
	"Indiana"	"18"	"2018"	"2018"	878	6691878	13.120
	"Indiana"	"18"	"2019"	"2019"	1030	6732219	15.300
	"Indiana"	"18"	"2020 "	"2020"	1754	6754953	25.966
	"Iowa"	"19"	"2002"	"2002"	15	2934234	Unreliable
	"Iowa"	"19"	"2003"	"2003"	14	2941999	Unreliable
	"Iowa"	"19"	"2004"	"2004"	19	2953635	Unreliable
	"Iowa"	"19"	"2005"	"2005"	12	2964454	Unreliable
	"Iowa"	"19"	"2006"	"2006"	20	2982644	0.671
	"Iowa"	"19"	"2007"	"2007"	23	2999212	0.767
	"Iowa"	"19"	"2008"	"2008"	36	3016734	1.193
	"Iowa"	"19"	"2009"	"2009"	46	3032870	1.517
	"Iowa"	"19"	"2010"	"2010"	53	3046355	1.740
	"Iowa"	"19"	"2011"	"2011"	46	3062309	1.502
	"Iowa"	"19"	"2012"	"2012"	52	3074186	1.692
	"Iowa"	"19"	"2013"	"2013"	68	3090416	2.200
	"Iowa"	"19"	"2014"	"2014"	69	3107126	2.221
	"Iowa"	"19"	"2015"	"2015"	90	3123899	2.881
	"Iowa"	"19"	"2016"	"2016"	103	3134693	3.286
	"Iowa"	"19"	"2017"	"2017"	128	3145711	4.069
	"Iowa"	"19"	"2018"	"2018"	99	3156145	3.137
	"Iowa"	"19"	"2019"	"2019"	117	3155070	3.708
	"Iowa"	"19"	"2020 "	"2020"	188	3163561	5.943
	"Kansas"	"20"	"1999"	"1999"	11	2678338	Unreliable
	"Kansas"	"20"	"2001"	"2001"	12	2702162	Unreliable
	"Kansas"	"20"	"2002"	"2002"	18	2713535	Unreliable
	"Kansas"	"20"	"2003"	"2003"	10	2723004	Unreliable
	"Kansas"	"20"	"2004"	"2004"	24	2734373	0.878
	"Kansas"	"20"	"2005"	"2005"	20	2745299	0.729
	"Kansas"	"20"	"2006"	"2006"	22	2762931	0.796
	"Kansas"	"20"	"2007"	"2007"	21	2783785	0.754
	"Kansas"	"20"	"2008"	"2008"	27	2808076	0.962
	"Kansas"	"20"	"2009"	"2009"	48	2832704	1.694
	"Kansas"	"20"	"2010"	"2010"	28	2853118	0.981
	"Kansas"	"20"	"2011"	"2011"	32	2871238	1.115
	"Kansas"	"20"	"2012"	"2012"	61	2885905	2.114
	"Kansas"	"20"	"2013"	"2013"	53	2893957	1.831
	"Kansas"	"20"	"2014"	"2014"	63	2904021	2.169
	"Kansas"	"20"	"2015"	"2015"	59	2911641	2.026
	"Kansas"	"20"	"2016"	"2016"	62	2907289	2.133
	"Kansas"	"20"	"2017"	"2017"	55	2913123	1.888
	"Kansas"	"20"	"2018"	"2018"	84	2911505	2.885
	"Kansas"	"20"	"2019"	"2019"	113	2913314	3.879
	"Kansas"	"20"	"2020 "	"2020"	200	2913805	6.864
	"Kentucky"	"21"	"1999"	"1999"	11	4018053	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	22	4068132	0.541
	"Kentucky"	"21"	"2002"	"2002"	37	4089875	0.905
	"Kentucky"	"21"	"2003"	"2003"	30	4117170	0.729
	"Kentucky"	"21"	"2004"	"2004"	33	4146101	0.796
	"Kentucky"	"21"	"2005"	"2005"	31	4182742	0.741
	"Kentucky"	"21"	"2006"	"2006"	55	4219239	1.304
	"Kentucky"	"21"	"2007"	"2007"	42	4256672	0.987
	"Kentucky"	"21"	"2008"	"2008"	57	4289878	1.329
	"Kentucky"	"21"	"2009"	"2009"	91	4317074	2.108
	"Kentucky"	"21"	"2010"	"2010"	88	4339367	2.028
	"Kentucky"	"21"	"2011"	"2011"	136	4369356	3.113
	"Kentucky"	"21"	"2012"	"2012"	219	4380415	5.000
	"Kentucky"	"21"	"2013"	"2013"	288	4395295	6.552
	"Kentucky"	"21"	"2014"	"2014"	397	4413457	8.995
	"Kentucky"	"21"	"2015"	"2015"	565	4425092	12.768
	"Kentucky"	"21"	"2016"	"2016"	677	4436974	15.258
	"Kentucky"	"21"	"2017"	"2017"	918	4454189	20.610
	"Kentucky"	"21"	"2018"	"2018"	803	4468402	17.971
	"Kentucky"	"21"	"2019"	"2019"	869	4467673	19.451
	"Kentucky"	"21"	"2020 "	"2020"	1545	4477251	34.508
	"Louisiana"	"22"	"2001"	"2001"	13	4477875	Unreliable
	"Louisiana"	"22"	"2002"	"2002"	10	4497267	Unreliable
	"Louisiana"	"22"	"2003"	"2003"	14	4521042	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	14	4552238	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	18	4576628	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	29	4302665	0.674
	"Louisiana"	"22"	"2007"	"2007"	27	4375581	0.617
	"Louisiana"	"22"	"2008"	"2008"	25	4435586	0.564
	"Louisiana"	"22"	"2009"	"2009"	31	4491648	0.690
	"Louisiana"	"22"	"2010"	"2010"	37	4533372	0.816
	"Louisiana"	"22"	"2011"	"2011"	37	4574836	0.809
	"Louisiana"	"22"	"2012"	"2012"	72	4601893	1.565
	"Louisiana"	"22"	"2013"	"2013"	146	4625470	3.156
	"Louisiana"	"22"	"2014"	"2014"	137	4649676	2.946
	"Louisiana"	"22"	"2015"	"2015"	164	4670724	3.511
	"Louisiana"	"22"	"2016"	"2016"	220	4681666	4.699
	"Louisiana"	"22"	"2017"	"2017"	294	4684333	6.276
	"Louisiana"	"22"	"2018"	"2018"	347	4659978	7.446
	"Louisiana"	"22"	"2019"	"2019"	439	4648794	9.443
	"Louisiana"	"22"	"2020 "	"2020"	805	4645318	17.329
	"Maine"	"23"	"2001"	"2001"	10	1285692	Unreliable
	"Maine"	"23"	"2002"	"2002"	17	1295960	Unreliable
	"Maine"	"23"	"2003"	"2003"	13	1306513	Unreliable
	"Maine"	"23"	"2005"	"2005"	11	1318787	Unreliable
	"Maine"	"23"	"2007"	"2007"	12	1327040	Unreliable
	"Maine"	"23"	"2008"	"2008"	22	1330509	1.654
	"Maine"	"23"	"2009"	"2009"	20	1329590	1.504
	"Maine"	"23"	"2010"	"2010"	22	1328361	1.656
	"Maine"	"23"	"2011"	"2011"	22	1328188	1.656
	"Maine"	"23"	"2012"	"2012"	29	1329192	2.182
	"Maine"	"23"	"2013"	"2013"	42	1328302	3.162
	"Maine"	"23"	"2014"	"2014"	90	1330089	6.766
	"Maine"	"23"	"2015"	"2015"	157	1329328	11.810
	"Maine"	"23"	"2016"	"2016"	221	1331479	16.598
	"Maine"	"23"	"2017"	"2017"	303	1335907	22.681
	"Maine"	"23"	"2018"	"2018"	244	1338404	18.231
	"Maine"	"23"	"2019"	"2019"	290	1344212	21.574
	"Maine"	"23"	"2020 "	"2020"	375	1350141	27.775
	"Maryland"	"24"	"1999"	"1999"	15	5254509	Unreliable
	"Maryland"	"24"	"2000"	"2000"	13	5296486	Unreliable
	"Maryland"	"24"	"2001"	"2001"	10	5374691	Unreliable
	"Maryland"	"24"	"2002"	"2002"	36	5440389	0.662
	"Maryland"	"24"	"2003"	"2003"	40	5496269	0.728
	"Maryland"	"24"	"2004"	"2004"	91	5546935	1.641
	"Maryland"	"24"	"2005"	"2005"	102	5592379	1.824
	"Maryland"	"24"	"2006"	"2006"	164	5627367	2.914
	"Maryland"	"24"	"2007"	"2007"	167	5653408	2.954
	"Maryland"	"24"	"2008"	"2008"	144	5684965	2.533
	"Maryland"	"24"	"2009"	"2009"	209	5730388	3.647
	"Maryland"	"24"	"2010"	"2010"	146	5773552	2.529
	"Maryland"	"24"	"2011"	"2011"	161	5828289	2.762
	"Maryland"	"24"	"2012"	"2012"	226	5884563	3.841
	"Maryland"	"24"	"2013"	"2013"	301	5928814	5.077
	"Maryland"	"24"	"2014"	"2014"	507	5976407	8.483
	"Maryland"	"24"	"2015"	"2015"	671	6006401	11.171
	"Maryland"	"24"	"2016"	"2016"	1387	6016447	23.053
	"Maryland"	"24"	"2017"	"2017"	1702	6052177	28.122
	"Maryland"	"24"	"2018"	"2018"	1895	6042718	31.360
	"Maryland"	"24"	"2019"	"2019"	1960	6045680	32.420
	"Maryland"	"24"	"2020 "	"2020"	2369	6055802	39.120
	"Massachusetts"	"25"	"1999"	"1999"	30	6317345	0.475
	"Massachusetts"	"25"	"2000"	"2000"	25	6349097	0.394
	"Massachusetts"	"25"	"2001"	"2001"	32	6397634	0.500
	"Massachusetts"	"25"	"2002"	"2002"	37	6417206	0.577
	"Massachusetts"	"25"	"2003"	"2003"	49	6422565	0.763
	"Massachusetts"	"25"	"2004"	"2004"	48	6412281	0.749
	"Massachusetts"	"25"	"2005"	"2005"	58	6403290	0.906
	"Massachusetts"	"25"	"2006"	"2006"	124	6410084	1.934
	"Massachusetts"	"25"	"2007"	"2007"	143	6431559	2.223
	"Massachusetts"	"25"	"2008"	"2008"	114	6468967	1.762
	"Massachusetts"	"25"	"2009"	"2009"	128	6517613	1.964
	"Massachusetts"	"25"	"2010"	"2010"	143	6547629	2.184
	"Massachusetts"	"25"	"2011"	"2011"	206	6587536	3.127
	"Massachusetts"	"25"	"2012"	"2012"	316	6646144	4.755
